1918	22.9181959057173
1933.025	21.2715670054361
1933.414	21.2715670054361
1932	21.3503505869377
1932	21.2765957446809
1933	21.1977935382191
1933	21.1189913317573
1935	21.3251495121184
1945	21.3484027941292
1948	22.0698352644439
1943	21.6981132075472
1943	21.5838631190644
1947	21.3933077345036
1947	21.7016609213413
1954	20.8398621121905
1954	20.8398621121905
1954	20.8398621121905
1951	21.3933077345036
1951	21.466624882482
1951	21.3882795361956
1951	21.466624882482
1951	21.2315888436227
1957	21.3933077345036
1957	21.3933077345036
1957	21.0798526761226
1953	21.1356466876972
1954	21.3149439699083
1950	21.7016609213413
1950	21.7016609213413
1946	21.2365802053131
1939	21.3149439699083
1940	21.3149439699083
1946	20.8778173190985
1948	21.7957829898128
1942	21.2699160191508
1942	21.1914292441724
1934	21.7442684944458
1935	21.7442684944458
1946	21.8230520759474
1946	21.8230520759474
1935	21.3484027941292
1936	20.7989953692803
1934	21.1877756773787
1934	21.1877756773787
1934	21.0302457466919
1934	21.0302457466919
1993	19.6955430006277
1995.578	20.1663527934714
1996	19.8524795982423
1991	20.4017576898933
1986	20.1347539956127
1987	20.2130993418991
1986	20.2130993418991
1987	19.8997179567534
1987	19.9780633030398
1986	20.2130993418991
1986	20.2914446881855
1989.003	20.8398621121905
1987	20.6048260733312
1986	19.7430272641805
1986	19.8997179567534
1980	20.7615167659041
1980	20.6831714196177
1981	21.0748981510498
1983	20.9965528047634
1983	20.7615167659041
1983	20.6048260733312
1982	20.7615167659041
1982	20.5313063239558
1983	20.4481353807584
1980	20.6048260733312
1978	21.1532434973363
1978	21.2315888436227
1978	21.1532434973363
1978	21.0748981510498
1977	21.2315888436227
1978	21.3099341899091
1977	21.5449702287684
1978	21.3882795361956
1978	21.466624882482
1978	21.6233155750548
1978	21.3882795361956
1978	21.466624882482
1977	21.466624882482
1977	21.5449702287684
1977	21.5449702287684
1977	21.5449702287684
1978	21.3882795361956
1977	20.9280451481423
1951	20.9922163692114
1949	21.0748981510498
1949	21.1532434973363
1948	21.3882795361956
1950	21.466624882482
1983	20.2130993418991
1983	20.1347539956127
1983	20.1347539956127
1983	20.2914446881855
1983	20.2914446881855
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2914446881855
1983	20.2914446881855
1983	20.2130993418991
1983	20.2130993418991
1983	20.0564086493262
1983	20.0564086493262
1983	19.9780633030398
1983	20.0564086493262
1983	20.0611237363843
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.1347539956127
1983	20.1347539956127
1983	20.2130993418991
1983	20.2130993418991
1983	20.2914446881855
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.1347539956127
1983	20.2130993418991
1983	20.2130993418991
1983	20.2130993418991
1983	20.1489611916895
1983	20.369790034472
1983	20.2130993418991
1983	20.369790034472
1983	20.5264807270448
1982	20.8398621121905
1984	20.7712807650102
1984	20.6048260733312
1989.005	20.4481353807584
1991.551	20.1663527934714
1996	19.9309478970496
1995	19.774011299435
1995.964	19.774011299435
1995.942	19.774011299435
1996	20.0094161958569
1996.019	19.8571540695393
1996	19.774011299435
1996.003	19.9309478970496
1995.953	19.8524795982423
1995.929	19.9309478970496
1995.874	19.9309478970496
1995.907	19.8347107438017
1996	20.0094161958569
1996	20.0878844946642
1996	19.9309478970496
1996	20.0094161958569
1995.948	19.6955430006277
1995.871	19.774011299435
1995.332	20.0094161958569
1996.003	19.3032015065913
1995.934	19.3816698053986
1995.945	19.3816698053986
1995.962	19.4601381042059
1995.918	19.3032015065913
1995.986	19.3816698053986
1995.989	19.3862334196688
1996.104	19.3816698053986
1995.953	19.6955430006277
1995	19.6955430006277
1996	20.2448210922787
1996	20.2448210922787
1996	19.774011299435
1995.923	20.0878844946642
1996	19.9309478970496
1996	20.0878844946642
1995.975	20.0878844946642
1995	19.6170747018205
1995.986	19.4601381042059
1995.942	19.5386064030132
1995.912	19.3032015065913
1995.951	19.2247332077841
1998	19.3816698053986
2000	19.6955430006277
2000	19.6170747018205
2000	19.774011299435
2000	19.774011299435
2000	19.774011299435
2000	19.774011299435
2000	19.6955430006277
2000	19.6170747018205
2000	19.6955430006277
2000	19.6955430006277
2000	19.6955430006277
2000.279	19.6955430006277
2001.022	19.5432069696256
2000	19.8524795982423
2000	19.6955430006277
2000	19.774011299435
2000	19.774011299435
2000	19.6955430006277
2000	19.6170747018205
1992	19.9309478970496
2001.022	17.9734714700573
2001.584	18.0519582450357
2001.518	18.0519582450357
2001.353	17.9734714700573
2001.058	17.9734714700573
2002.926	17.8949846950789
2003.937	17.8164979201005
2003.937	17.8164979201005
2003.811	17.8164979201005
2003.723	17.8164979201005
2003.696	17.8164979201005
2003.515	17.8164979201005
2003.068	17.8164979201005
2003.973	17.8164979201005
2003.964	17.8164979201005
2003.923	17.8164979201005
2003.819	17.8164979201005
2003.789	17.8164979201005
2003.773	17.8164979201005
2003.715	17.8164979201005
2003	17.8164979201005
2003	17.8164979201005
2003	17.8164979201005
2003	17.8164979201005
2001	17.8164979201005
2002.97	18.0604632901453
2003.153	18.1432610744581
2001	17.8164979201005
2000	18.2089317949925
2000.112	18.4443921199278
2000	18.5228788949062
2000.68	18.3659053449494
2000.587	18.3659053449494
2000.828	18.3659053449494
2000.623	18.5228788949062
2000.68	18.3659053449494
2000.669	18.287418569971
2000.639	18.3659053449494
