Group,GenomicGC,Label
AvH3,44.87602009,Av
AvH3,44.96233522,Av
AvH3,44.86817326,Av
AvH3,44.87602009,Av
AvH3,44.87602009,Av
AvH3,44.86817326,Av
AvH3,44.89171375,Av
AvH3,44.80025116,Av
AvH3,44.58568738,Av
AvH3,44.58568738,Av
AvH3,44.59353421,Av
AvH3,44.58568738,Av
AvH3,45.05649718,Av
AvH3,45.0094162,Av
AvH3,45.00156937,Av
AvH3,44.96897337,Av
AvH3,45.02510986,Av
AvH3,45.15065913,Av
AvH3,45.15065913,Av
AvH3,45.15065913,Av
AvH3,45.08003766,Av
AvH3,45.11927181,Av
AvH3,45.11142498,Av
AvH3,45.06434401,Av
AvH3,45.08788449,Av
AvH3,45.23697426,Av
AvH3,44.9309479,Av
AvH3,44.88386692,Av
AvH3,44.9309479,Av
AvH3,44.93879473,Av
AvH3,44.86032643,Av
AvH3,45.2212806,Av
AvH3,45.1428123,Av
AvH3,44.92310107,Av
AvH3,44.94152735,Av
AvH3,44.91525424,Av
AvH3,44.7740113,Av
AvH3,44.92310107,Av
AvH3,44.91525424,Av
AvH3,44.94664156,Av
AvH3,44.88386692,Av
AvH3,44.75315909,Av
AvH3,44.73746174,Av
AvH3,44.95448839,Av
AvH3,44.90740741,Av
AvH3,44.73746174,Av
AvH3,44.73477715,Av
AvH3,44.80539862,Av
AvH3,44.80539862,Av
AvH3,44.84734322,Av
AvH3,44.72176438,Av
AvH3,44.95448839,Av
AvH3,44.8551919,Av
AvH3,44.99372254,Av
AvH3,44.99372254,Av
AvH3,45.04865035,Av
AvH3,44.89956058,Av
AvH3,45.04080352,Av
AvH3,44.90740741,Av
AvH3,44.87602009,Av
AvH3,44.9752883,Av
AvH3,44.89956058,Av
AvH3,44.89956058,Av
AvH3,45.01726303,Av
AvH3,44.86032643,Av
AvH3,44.93879473,Av
AvH3,45.05649718,Av
AvH3,44.58048819,Av
AvH3,44.73477715,Av
AvH3,44.81594851,Av
AvH3,44.76885645,Av
AvH3,44.59618554,Av
AvH3,44.64327761,Av
AvH3,44.695543,Av
AvH3,44.695543,Av
AvH3,44.57263951,Av
AvH3,44.57263951,Av
AvH3,44.53339612,Av
AvH3,44.80025116,Av
AvH3,44.82379719,Av
AvH3,44.65897496,Av
AvH3,44.65897496,Av
AvH3,44.57793483,Av
AvH3,44.59353421,Av
AvH3,44.91013264,Av
AvH3,44.88658661,Av
AvH3,44.97292206,Av
AvH3,44.63542893,Av
AvH3,44.63542893,Av
AvH3,44.66415568,Av
AvH3,44.31477685,Av
AvH3,44.65897496,Av
AvH3,44.86847271,Av
AvH3,44.75315909,Av
AvH3,44.74882261,Av
AvH3,44.70606703,Av
AvH3,44.71391571,Av
AvH3,44.38427125,Av
AvH3,44.83678594,Av
AvH3,44.77670513,Av
AvH3,44.56479083,Av
AvH3,44.56479083,Av
AvH3,44.57263951,Av
AvH3,44.55694216,Av
AvH3,44.69036967,Av
AvH3,44.60403422,Av
AvH3,44.83949455,Av
AvH3,44.64327761,Av
AvH3,44.79240248,Av
AvH3,44.60403422,Av
AvH3,44.60403422,Av
AvH3,44.60403422,Av
AvH3,44.60403422,Av
AvH3,44.80539862,Av
AvH3,44.82109228,Av
AvH3,44.82109228,Av
AvH3,44.97018205,Av
AvH3,44.82109228,Av
AvH3,44.84145764,Av
AvH3,44.81324545,Av
AvH3,44.80539862,Av
AvH3,44.82109228,Av
AvH3,45.02510986,Av
AvH3,44.81324545,Av
AvH3,44.82109228,Av
AvH3,44.88386692,Av
AvH3,44.81324545,Av
AvH3,44.81324545,Av
AvH3,44.80539862,Av
AvH3,44.89171375,Av
AvH3,44.79755179,Av
AvH3,44.89171375,Av
AvH3,44.89171375,Av
AvH3,44.81324545,Av
AvH3,44.84463277,Av
AvH3,44.87602009,Av
AvH3,44.89956058,Av
AvH3,44.83678594,Av
AvH3,44.86032643,Av
AvH3,44.9309479,Av
AvH3,44.8524796,Av
AvH3,44.86032643,Av
AvH3,44.84463277,Av
AvH3,44.84463277,Av
AvH3,44.8524796,Av
AvH3,44.8524796,Av
AvH3,44.84463277,Av
AvH3,44.86817326,Av
AvH3,44.8524796,Av
AvH3,44.84463277,Av
AvH3,44.8524796,Av
AvH3,44.8524796,Av
AvH3,44.8524796,Av
AvH3,44.81324545,Av
AvH3,45.01726303,Av
AvH3,45.09573132,Av
AvH3,45.10357815,Av
AvH3,44.91525424,Av
AvH3,45.11142498,Av
AvH3,44.9309479,Av
AvH3,44.72693032,Av
AvH3,44.92310107,Av
AvH3,44.88386692,Av
AvH3,44.86032643,Av
AvH3,44.90740741,Av
AvH3,44.91525424,Av
AvH3,44.90740741,Av
AvH3,44.86032643,Av
AvH3,44.75831764,Av
AvH3,45.08788449,Av
AvH3,44.62492153,Av
AvH3,44.63276836,Av
AvH3,44.78970496,Av
AvH3,44.7740113,Av
AvH3,44.87602009,Av
AvH3,44.78970496,Av
AvH3,44.82109228,Av
AvH3,44.89956058,Av
AvH3,44.58048819,Av
AvH3,44.67984934,Av
AvH3,44.72693032,Av
AvH3,44.71908349,Av
AvH3,44.71123666,Av
AvH3,44.82109228,Av
AvH3,44.695543,Av
AvH3,44.7740113,Av
AvH3,45.02510986,Av
AvH3,44.73746174,Av
AvH3,45.03295669,Av
AvH3,45.00156937,Av
AvH3,44.82109228,Av
AvH3,45.05649718,Av
AvH3,44.77670513,Av
AvH3,44.80539862,Av
AvH3,45.13496547,Av
AvH3,44.97292206,Av
AvH3,44.97018205,Av
AvH3,45.10634958,Av
AvH3,44.695543,Av
AvH3,44.89091194,Av
AvH3,44.88306388,Av
AvH3,44.96939256,Av
AvH3,44.98587571,Av
AvH3,44.98940595,Av
AvH3,45.00078481,Av
AvH3,44.99725339,Av
AvH3,44.86304058,Av
AvH3,44.97802888,Av
AvH3,45.00156937,Av
AvH3,44.90740741,Av
AvH3,44.82379719,Av
AvH3,45.08003766,Av
AvH3,44.59618554,Av
AvH3,45.21343377,Av
AvH3,45.1939689,Av
AvH3,44.72527473,Av
AvH3,45.01726303,Av
AvH3,44.93879473,Av
AvH3,44.92310107,Av
AvH3,44.91525424,Av
AvH3,44.92310107,Av
AvH3,44.92310107,Av
AvH3,45.18204645,Av
AvH3,44.98587571,Av
AvH3,44.89956058,Av
AvH3,44.48630406,Av
AvH3,44.88386692,Av
AvH3,45.0985009,Av
AvH3,44.8913981,Av
AvH3,44.96233522,Av
AvH3,44.98549361,Av
AvH3,45.04716981,Av
AvH3,44.9933349,Av
AvH3,44.93060456,Av
AvH3,44.83164587,Av
AvH3,44.90228397,Av
AvH3,45.34007058,Av
AvH3,45.04080352,Av
AvH3,44.77670513,Av
AvH3,44.73477715,Av
AvH3,44.95448839,Av
AvH3,44.4601381,Av
AvH3,44.72176438,Av
AvH3,44.86817326,Av
AvH3,45.04080352,Av
AvH3,45.08280355,Av
AvH3,45.06710619,Av
AvH3,44.97018205,Av
AvH3,45.08003766,Av
AvH3,44.95722471,Av
AvH3,45.05925752,Av
AvH3,45.05925752,Av
AvH3,45.05649718,Av
AvH3,45.04356016,Av
AvH3,44.84463277,Av
AvH3,45.03295669,Av
AvH3,44.98783264,Av
AvH3,44.87602009,Av
AvH3,44.86032643,Av
AvH3,44.96507339,Av
AvH3,44.86304058,Av
AvH3,44.82379719,Av
AvH3,44.57263951,Av
AvH3,44.65897496,Av
AvH3,44.94937603,Av
AvH3,44.94937603,Av
AvH3,44.76100777,Av
AvH3,44.76100777,Av
AvH3,44.82379719,Av
AvH3,44.92583,Av
AvH3,44.94937603,Av
AvH3,44.65897496,Av
AvH3,44.78970496,Av
AvH3,45.02510986,Av
AvH3,44.79755179,Av
AvH3,44.78970496,Av
AvH3,44.80539862,Av
AvH3,45.2212806,Av
AvH3,45.22912743,Av
AvH3,45.22912743,Av
AvH3,44.59353421,Av
AvH3,44.9309479,Av
AvH3,44.84734322,Av
AvH3,44.92583,Av
AvH3,45.05140884,Av
AvH3,45.05261505,Av
AvH3,44.14881093,Av
AvH3,44.46275803,Av
AvH3,44.2979358,Av
AvH3,45.09296305,Av
AvH3,45.23697426,Av
AvH3,44.95448839,Av
AvH3,44.99882325,Av
AvH3,44.99882325,Av
AvH3,44.95175335,Av
AvH3,45.04589315,Av
AvH3,44.99097827,Av
AvH3,44.93641074,Av
AvH3,45.10865302,Av
AvH3,45.1428123,Av
AvH3,44.98587571,Av
AvH3,44.39996861,Av
AvH3,44.58048819,Av
AvH3,44.64327761,Av
AvH3,44.58398744,Av
AvH3,44.54909348,Av
AvH3,44.19928826,Av
AvH3,43.84959573,Av
AvH3,44.67200251,Av
AvH3,44.91525424,Av
AvH3,45.00156937,Av
AvH3,44.77576336,Av
AvH3,44.81702529,Av
AvH3,44.70338983,Av
AvH3,44.92310107,Av
AvH3,44.6170747,Av
AvH3,45.40175769,Av
AvH3,45.18941195,Av
AvH3,45.39984165,Av
AvH3,44.60138104,Av
AvH3,44.77670513,Av
AvH3,44.54138175,Av
AvH3,44.55702168,Av
AvH3,44.38679245,Av
AvH3,44.4706252,Av
AvH3,44.64145614,Av
AvH3,44.056878,Av
AvH3,44.87390997,Av
AvH3,44.89715811,Av
AvH3,44.53609867,Av
AvH3,44.81700118,Av
AvH3,44.76415094,Av
AvH3,44.64061519,Av
AvH3,44.64594128,Av
AvH3,44.66682364,Av
AvH3,44.44444444,Av
AvH3,44.43659207,Av
AvH3,44.48633365,Av
AvH3,44.42351464,Av
AvH3,44.6389325,Av
AvH3,44.53339612,Av
AvH3,44.49415274,Av
AvH3,44.77670513,Av
AvH3,44.81594851,Av
AvH3,44.44706067,Av
AvH3,44.52554745,Av
AvH3,44.93879473,Av
AvH3,44.94664156,Av
AvH3,44.87088926,Av
AvH3,44.87088926,Av
AvH3,45.65542188,Av
AvH3,45.50376648,Av
AvH3,45.24940618,Av
AvH3,45.33898305,Av
AvH3,45.21343377,Av
AvH3,45.18204645,Av
AvH3,45.18204645,Av
AvH3,45.3782172,Av
AvH3,45.3782172,Av
AvH3,45.3782172,Av
AvH3,45.3782172,Av
AvH3,45.35660926,Av
AvH3,45.37037037,Av
AvH3,45.46453233,Av
AvH3,45.40175769,Av
AvH3,45.40595771,Av
AvH3,45.4138175,Av
AvH3,45.49591965,Av
AvH3,45.37037037,Av
AvH3,45.09573132,Av
AvH3,45.46453233,Av
AvH3,45.28124265,Av
AvH3,45.28124265,Av
AvH3,45.28124265,Av
AvH3,45.33113622,Av
AvH3,45.43655505,Av
AvH3,45.29190207,Av
AvH3,45.31544256,Av
AvH3,45.30759573,Av
AvH3,45.17419962,Av
AvH3,45.02786281,Av
AvH3,45.26836158,Av
AvH3,45.26836158,Av
AvH3,45.21343377,Av
AvH3,44.69821835,Av
AvH3,45.49335863,Av
AvH3,45.24826059,Av
AvH3,45.2863018,Av
AvH3,45.09573132,Av
AvH3,45.55869429,Av
AvH3,45.27620841,Av
AvH3,45.0094162,Av
AvH3,45.49960032,Av
AvH3,45.26051475,Av
AvH3,44.89956058,Av
AvH3,44.72464451,Av
AvH3,45.04080352,Av
AvH3,45.17419962,Av
AvH3,45.18204645,Av
AvH3,45.18204645,Av
AvH3,45.17419962,Av
AvH3,45.27620841,Av
AvH3,45.25266792,Av
AvH3,45.12711864,Av
AvH3,45.13420185,Av
AvH3,44.82379719,Av
AvH3,45.20818519,Av
AvH3,45.15065913,Av
AvH3,45.13496547,Av
AvH3,45.35467671,Av
AvH3,45.36252354,Av
AvH3,45.36252354,Av
AvH3,45.35467671,Av
AvH3,45.46025269,Av
AvH3,45.38606403,Av
AvH3,44.97018205,Av
AvH3,45.07507271,Av
AvH3,45.18204645,Av
AvH3,45.11496508,Av
AvH3,45.27620841,Av
AvH3,45.44883867,Av
AvH3,45.44883867,Av
AvH3,45.29190207,Av
AvH3,45.28405524,Av
AvH3,45.26836158,Av
AvH3,44.43397708,Av
AvH3,44.45490935,Av
AvH3,44.41566596,Av
AvH3,45.02786281,Av
AvH3,45.02786281,Av
AvH3,45.02001413,Av
AvH3,45.19774011,Av
AvH3,45.10989011,Av
AvH3,45.21343377,Av
AvH3,45.32328939,Av
AvH3,45.3104152,Av
AvH3,45.31826387,Av
AvH3,45.25604775,Av
AvH3,45.07263447,Av
AvH3,45.03061705,Av
AvH3,45.01138237,Av
AvH3,44.89956058,Av
AvH3,44.88658661,Av
AvH3,44.8952366,Av
AvH3,45.12128111,Av
AvH3,45.01648093,Av
AvH3,45.14204991,Av
AvH3,45.04080352,Av
AvH3,45.12711864,Av
AvH3,44.99372254,Av
AvH3,45.16204975,Av
AvH3,44.94584838,Av
AvH3,44.91877894,Av
AvH3,44.91365777,Av
AvH3,44.89956058,Av
AvH3,45.17419962,Av
AvH3,45.0094162,Av
AvH3,45.03649062,Av
AvH3,45.01648093,Av
AvH3,45.55869429,Av
AvH3,45.56654112,Av
AvH3,45.56654112,Av
AvH3,45.56654112,Av
AvH3,45.56654112,Av
AvH3,44.86541953,Av
AvH3,44.86032643,Av
AvH3,45.15850596,Av
AvH3,45.40175769,Av
AvH3,45.3782172,Av
AvH3,45.38606403,Av
AvH3,45.08003766,Av
AvH3,45.16891094,Av
AvH3,45.08003766,Av
AvH3,45.35467671,Av
AvH3,45.24482109,Av
AvH3,45.11142498,Av
AvH3,45.38606403,Av
AvH3,45.46603476,Av
AvH3,45.11142498,Av
AvH3,45.44099184,Av
AvH3,45.43314501,Av
AvH3,45.08003766,Av
AvH3,44.9513191,Av
AvH3,44.90773459,Av
AvH3,44.89361702,Av
AvH3,44.82027939,Av
AvH3,44.80376766,Av
AvH3,44.76767041,Av
AvH3,44.91478399,Av
AvH3,44.97445972,Av
AvH3,45.21268247,Av
AvH3,45.18204645,Av
AvH3,45.18204645,Av
AvH3,45.24482109,Av
AvH3,45.29190207,Av
AvH3,45.27620841,Av
AvH3,45.20558694,Av
AvH3,45.12989561,Av
AvH3,45.06434401,Av
AvH3,45.2212806,Av
AvH3,45.08003766,Av
AvH3,45.08003766,Av
AvH3,45.10357815,Av
AvH3,45.10357815,Av
AvH3,45.08280355,Av
AvH3,45.18483636,Av
AvH3,45.33678756,Av
AvH3,44.75958517,Av
AvH3,45.33898305,Av
AvH3,45.33898305,Av
AvH3,45.19774011,Av
AvH3,45.02552022,Av
AvH3,45.04433807,Av
AvH3,44.7915849,Av
AvH3,44.97724062,Av
AvH3,45.21343377,Av
AvH3,45.15065913,Av
AvH3,45.2582823,Av
AvH3,45.05649718,Av
AvH3,45.42529818,Av
AvH3,44.89876001,Av
AvH3,45.44883867,Av
AvH3,45.24482109,Av
AvH3,45.43881724,Av
AvH3,45.19774011,Av
AvH3,45.1031539,Av
AvH3,45.33396123,Av
AvH3,45.23697426,Av
AvH3,45.21343377,Av
AvH3,44.87828392,Av
AvH3,45.41745135,Av
AvH3,44.98587571,Av
AvH3,45.27620841,Av
AvH3,45.12434298,Av
AvH3,45.24482109,Av
AvH3,45.28405524,Av
AvH3,45.14635486,Av
AvH3,45.33898305,Av
AvH3,45.48807282,Av
AvH3,45.0985009,Av
AvH3,45.2212806,Av
AvH3,45.10357815,Av
AvH3,45.03295669,Av
AvH3,45.11142498,Av
AvH3,44.79755179,Av
AvH3,45.02510986,Av
AvH3,45.05373813,Av
AvH3,44.8524796,Av
AvH3,44.94664156,Av
AvH3,45.0094162,Av
AvH3,45.13496547,Av
AvH3,45.15065913,Av
AvH3,45.1428123,Av
AvH3,45.16635279,Av
AvH3,45.17419962,Av
AvH3,45.18204645,Av
AvH3,44.78185813,Av
AvH3,45.27850825,Av
AvH3,45.00863287,Av
AvH3,45.08003766,Av
AvH3,45.20375187,Av
AvH3,44.75831764,Av
AvH3,44.82428879,Av
AvH3,44.99960156,Av
AvH3,44.82428879,Av
AvH3,44.87210136,Av
AvH3,44.60138104,Av
AvH3,44.78970496,Av
AvH3,44.76850745,Av
AvH3,44.83678594,Av
AvH3,45.0094162,Av
AvH3,45.08003766,Av
AvH3,45.20128698,Av
AvH3,45.33898305,Av
AvH3,45.13850742,Av
AvH3,45.15850596,Av
AvH3,45.25977084,Av
AvH3,45.17419962,Av
AvH3,45.17698768,Av
AvH3,45.15850596,Av
AvH3,44.97018205,Av
AvH3,44.97802888,Av
AvH3,44.97802888,Av
AvH3,45.15850596,Av
AvH3,44.97018205,Av
AvH3,44.97018205,Av
AvH3,45.05649718,Av
AvH3,44.97802888,Av
AvH3,45.2676189,Av
AvH3,44.92230419,Av
AvH3,45.34682988,Av
AvH3,45.04433807,Av
AvH3,45.03139717,Av
AvH3,45.17623047,Av
AvH3,44.78970496,Av
AvH3,45.1655941,Av
AvH3,45.07418165,Av
AvH3,45.13774429,Av
AvH3,45.14989798,Av
AvH3,44.9309479,Av
AvH3,44.84463277,Av
AvH3,44.94664156,Av
AvH3,44.93800031,Av
AvH3,45.12281252,Av
AvH3,44.80376766,Av
AvH3,44.83516484,Av
AvH3,45.0577059,Av
AvH3,45.08125932,Av
AvH3,45.02432899,Av
AvH3,45.18989328,Av
AvH3,44.94073318,Av
AvH3,44.74262398,Av
AvH3,45.14761307,Av
AvH3,45.07064364,Av
AvH3,45.27042939,Av
AvH3,44.42351464,Av
AvH3,44.64201416,Av
AvH3,44.81158052,Av
AvH3,44.74613513,Av
AvH3,44.69120301,Av
AvH3,44.73395071,Av
AvH3,44.52812426,Av
AvH3,44.55165921,Av
AvH3,44.56734918,Av
AvH3,44.74077571,Av
AvH3,44.21160035,Av
AvH3,44.17235696,Av
AvH3,45.12711864,Av
AvH3,44.67032967,Av
AvH3,44.72176438,Av
AvH3,44.75151134,Av
AvH3,44.43136332,Av
AvH3,44.63542893,Av
AvH3,44.79347998,Av
AvH3,44.55970858,Av
AvH3,44.61368479,Av
AvH3,44.8553817,Av
AvH3,44.84934532,Av
AvH3,44.27966102,Av
AvH3,44.22201287,Av
AvH3,44.24556445,Av
AvH3,44.27438977,Av
AvH3,44.66682364,Av
AvH3,44.4706067,Av
AvH3,44.68519391,Av
AvH3,44.22201287,Av
AvH3,44.48899371,Av
AvH3,44.42612655,Av
AvH3,44.48108023,Av
AvH3,44.69370147,Av
AvH3,45.57011693,Av
AvH3,45.48022599,Av
AvH3,45.23248508,Av
AvH3,45.29190207,Av
AvH3,45.27620841,Av
AvH3,45.26836158,Av
AvH3,45.26332313,Av
AvH3,45.32611255,Av
AvH3,45.33396123,Av
AvH3,45.33396123,Av
AvH3,45.33396123,Av
AvH3,45.3104152,Av
AvH3,44.80125935,Av
AvH3,45.75950862,Av
AvH3,45.18746062,Av
AvH3,45.20784314,Av
AvH3,45.44027625,Av
AvH3,45.15747099,Av
AvH3,45.17325756,Av
AvH3,45.40372175,Av
AvH3,45.3782172,Av
AvH3,45.36252354,Av
AvH3,45.35038845,Av
AvH3,45.59008161,Av
AvH3,45.17419962,Av
AvH3,45.12711864,Av
AvH3,45.12711864,Av
AvH3,45.42378217,Av
AvH3,45.41745135,Av
AvH3,44.93063813,Av
AvH3,44.85907731,Av
AvH3,44.88734835,Av
AvH3,45.30196078,Av
AvH3,45.41745135,Av
AvH3,44.7845538,Av
AvH3,45.26051475,Av
AvH3,45.36252354,Av
AvH3,45.45240524,Av
AvH3,45.11850573,Av
AvH3,45.39458186,Av
AvH3,45.31470727,Av
AvH3,45.31262258,Av
AvH3,45.37175159,Av
AvH3,45.29545633,Av
AvH3,45.32757944,Av
AvH3,45.33186882,Av
AvH3,45.31617762,Av
AvH3,45.32328939,Av
AvH3,45.30759573,Av
AvH3,44.99725339,Av
AvH3,45.20128698,Av
AvH3,45.26332313,Av
AvH3,45.25547445,Av
AvH3,45.24762578,Av
AvH3,45.09496154,Av
AvH3,45.17344216,Av
AvH3,45.06710619,Av
AvH3,45.15065913,Av
AvH3,45.20053371,Av
AvH3,45.40080397,Av
AvH3,45.16635279,Av
AvH3,45.16635279,Av
AvH3,45.16635279,Av
AvH3,45.16635279,Av
AvH3,45.08003766,Av
AvH3,44.45493157,Av
AvH3,43.99215686,Av
AvH3,44.70855888,Av
AvH3,44.46798493,Av
AvH3,44.70855888,Av
AvH3,44.71640386,Av
AvH3,44.70855888,Av
AvH3,44.64846202,Av
AvH3,44.53390165,Av
AvH3,44.32148183,Av
AvH3,44.38427125,Av
AvH3,44.28223844,Av
AvH3,44.72693032,Av
AvH3,45.26573482,Av
AvH3,43.90550192,Av
AvH3,43.88980457,Av
AvH3,43.88980457,Av
AvH3,43.90550192,Av
AvH3,44.26959148,Av
AvH3,44.16271722,Av
AvH3,44.19723866,Av
AvH3,44.51267517,Av
AvH3,44.30379747,Av
AvH3,44.26085568,Av
AvH3,44.19252188,Av
AvH3,44.48672216,Av
AvH3,44.38642298,Av
AvH3,44.33610781,Av
AvH3,44.47098161,Av
AvH3,44.1475827,Av
AvH3,43.96496815,Av
AvH3,43.91762452,Av
AvH3,44.95884774,Av
AvH3,44.90488594,Av
AvH3,44.85439975,Av
AvH3,44.8812644,Av
AvH3,44.84145764,Av
AvH3,45.09943182,Av
AvH3,45.08501384,Av
AvH3,44.79612883,Av
AvH3,44.80100676,Av
AvH3,44.76551397,Av
AvH3,45.51962867,Av
AvH3,45.40175769,Av
AvH3,45.37037037,Av
AvH3,45.27117181,Av
AvH3,45.27117181,Av
AvH3,45.4566855,Av
AvH3,45.40960452,Av
AvH3,45.38606403,Av
AvH3,45.35467671,Av
AvH3,45.43314501,Av
AvH3,44.90228397,Av
AvH3,45.57438795,Av
AvH3,45.59008161,Av
AvH3,45.35739729,Av
AvH3,45.1428123,Av
AvH3,45.40960452,Av
AvH3,45.41745135,Av
AvH3,45.10357815,Av
AvH3,45.36252354,Av
AvH3,45.08003766,Av
AvH3,45.36252354,Av
AvH3,45.36252354,Av
AvH3,45.36252354,Av
AvH3,45.32046756,Av
AvH3,45.41529282,Av
AvH3,45.50376648,Av
AvH3,45.50376648,Av
AvH3,45.50376648,Av
AvH3,45.50376648,Av
AvH3,45.38606403,Av
AvH3,45.42529818,Av
AvH3,44.42351464,Av
AvH3,45.17698768,Av
AvH3,45.41385268,Av
AvH3,45.48095799,Av
AvH3,45.28405524,Av
AvH3,44.82109228,Av
AvH3,45.38111669,Av
AvH3,45.2782793,Av
AvH3,45.2782793,Av
AvH3,45.41745135,Av
AvH3,45.20558694,Av
AvH3,45.33113622,Av
AvH3,45.31544256,Av
AvH3,45.36252354,Av
AvH3,45.36252354,Av
AvH3,45.39391086,Av
AvH3,45.37320462,Av
AvH3,45.58223478,Av
AvH3,45.4566855,Av
AvH3,45.02510986,Av
AvH3,45.30759573,Av
AvH3,45.30759573,Av
AvH3,45.30759573,Av
AvH3,45.30759573,Av
AvH3,45.24482109,Av
AvH3,45.23697426,Av
AvH3,45.25266792,Av
AvH3,45.25266792,Av
AvH3,45.22912743,Av
AvH3,45.22912743,Av
AvH3,45.24482109,Av
AvH3,45.22912743,Av
AvH3,45.30759573,Av
AvH3,45.30759573,Av
AvH3,45.32328939,Av
AvH3,45.30759573,Av
AvH3,45.3782172,Av
AvH3,45.41745135,Av
AvH3,44.9964681,Av
AvH3,45.39391086,Av
AvH3,45.81763967,Av
AvH3,45.38606403,Av
AvH3,45.10634958,Av
AvH3,45.10634958,Av
AvH3,44.88417746,Av
AvH3,45.08003766,Av
AvH3,45.37037037,Av
AvH3,45.31544256,Av
AvH3,45.30759573,Av
AvH3,44.87088926,Av
AvH3,44.91798132,Av
AvH3,45.31899867,Av
AvH3,45.44454917,Av
AvH3,45.55869429,Av
AvH3,45.35184749,Av
AvH3,44.9964681,Av
AvH3,45.3782172,Av
AvH3,45.3782172,Av
AvH3,45.33113622,Av
AvH3,45.33898305,Av
AvH3,45.33898305,Av
AvH3,45.30759573,Av
AvH3,45.33113622,Av
AvH3,45.34682988,Av
AvH3,45.31544256,Av
AvH3,45.46453233,Av
AvH3,45.4566855,Av
AvH3,45.41745135,Av
AvH3,45.25266792,Av
AvH3,45.25266792,Av
AvH3,45.36252354,Av
AvH3,45.51161331,Av
AvH3,45.28405524,Av
AvH3,45.39891739,Av
AvH3,45.35467671,Av
AvH3,45.41460736,Av
AvH3,45.50090217,Av
AvH3,45.41460736,Av
AvH3,45.342541,Av
AvH3,45.34682988,Av
AvH3,45.66070308,Av
AvH3,45.66070308,Av
AvH3,45.18483636,Av
AvH3,44.72693032,Av
AvH3,44.72712996,Av
AvH3,44.88386692,Av
AvH3,44.88386692,Av
AvH3,44.88386692,Av
AvH3,44.44444444,Av
AvH3,45.27472527,Av
AvH3,45.25443787,Av
AvH3,44.20466138,Av
AvH3,44.20119272,Av
AvH3,44.19334589,Av
AvH3,44.20903955,Av
AvH4,43.69487485,Av
AvH4,43.71172869,Av
AvH4,43.90014131,Av
AvH4,43.92082941,Av
AvH4,43.89058704,Av
AvH4,43.90799184,Av
AvH4,44.17746368,Av
AvH4,43.42125922,Av
AvH4,44.32665881,Av
AvH4,44.1984613,Av
AvH4,44.2298634,Av
AvH4,44.38687392,Av
AvH4,44.20887318,Av
AvH4,44.22457793,Av
AvH4,44.21672556,Av
AvH4,44.07285288,Av
AvH4,44.07285288,Av
AvH4,44.30836866,Av
AvH4,44.35806832,Av
AvH4,44.33977076,Av
AvH4,44.98114986,Av
AvH4,45.11697284,Av
AvH4,45.21042714,Av
AvH4,45.33678756,Av
AvH4,45.14460381,Av
AvH4,45.0463181,Av
AvH4,44.81075458,Av
AvH4,44.78209658,Av
AvH4,44.8744113,Av
AvH4,44.62504908,Av
AvH4,44.30836866,Av
AvH4,43.91048292,Av
AvH4,43.92369289,Av
AvH4,43.92927308,Av
AvH4,44.61453917,Av
AvH4,44.64594128,Av
AvH4,44.62589307,Av
AvH4,45.33396123,Av
AvH4,45.27117181,Av
AvH4,45.34180991,Av
AvH4,45.33396123,Av
AvH4,45.32611255,Av
AvH4,45.20053371,Av
AvH4,45.14052442,Av
AvH4,45.21902967,Av
AvH4,45.21117915,Av
AvH4,45.14559297,Av
AvH4,45.1954781,Av
AvH4,45.18483636,Av
AvH4,45.18483636,Av
AvH4,45.19268503,Av
AvH4,45.09233792,Av
AvH4,45.06986968,Av
AvH4,45.06986968,Av
AvH4,45.07772021,Av
AvH4,45.22407974,Av
AvH4,45.21117915,Av
AvH4,45.21117915,Av
AvH4,45.20332862,Av
AvH4,44.97566337,Av
AvH4,44.97566337,Av
AvH4,44.97566337,Av
AvH4,44.96781284,Av
AvH4,44.9835139,Av
AvH4,44.95211179,Av
AvH4,45.10127179,Av
AvH4,44.95996232,Av
AvH4,45.2403393,Av
AvH4,44.82650338,Av
AvH4,45.014916,Av
AvH4,44.88145706,Av
AvH4,44.97566337,Av
AvH4,44.96781284,Av
AvH4,44.97566337,Av
AvH4,44.97566337,Av
AvH4,44.96781284,Av
AvH4,44.95996232,Av
AvH4,44.95996232,Av
AvH4,44.97566337,Av
AvH4,44.95996232,Av
AvH4,44.96781284,Av
AvH4,45.06201916,Av
AvH4,44.96781284,Av
AvH4,45.25043178,Av
AvH4,44.96781284,Av
AvH4,44.97566337,Av
AvH4,44.9835139,Av
AvH4,44.96781284,Av
AvH4,45.17977705,Av
AvH4,45.02276653,Av
AvH4,45.014916,Av
AvH4,45.17192652,Av
AvH4,45.03846758,Av
AvH4,45.03571148,Av
AvH4,45.03061705,Av
AvH4,45.04761905,Av
AvH4,44.9835139,Av
AvH4,45.03846758,Av
AvH4,45.23473073,Av
AvH4,45.14837494,Av
AvH4,45.14052442,Av
AvH4,45.13267389,Av
AvH4,45.14052442,Av
AvH4,45.06986968,Av
AvH4,45.08557073,Av
AvH4,45.15622547,Av
AvH4,45.02276653,Av
AvH4,45.14052442,Av
AvH4,45.15622547,Av
AvH4,45.14837494,Av
AvH4,45.14837494,Av
AvH4,45.07772021,Av
AvH4,45.2268802,Av
AvH4,45.14837494,Av
AvH4,45.14837494,Av
AvH4,45.06201916,Av
